,Hydro Water Reservoir,Other,Solar,Wind Onshore
2026-01-25 23:15:00+01:00,3918.733,45.268,0.0,1200.588
2026-01-25 23:30:00+01:00,3918.827,45.27,0.0,1222.56
2026-01-25 23:45:00+01:00,3918.911,45.273,0.0,1202.382
2026-01-26 00:00:00+01:00,3920.532,45.289,0.0,1288.295
2026-01-26 00:15:00+01:00,3920.818,45.29,0.0,1290.703
2026-01-26 00:30:00+01:00,3920.838,45.29,0.0,1283.372
2026-01-26 00:45:00+01:00,3919.822,45.289,0.0,1286.738
2026-01-26 01:00:00+01:00,3917.183,45.297,0.0,1294.661
2026-01-26 01:15:00+01:00,3905.14,45.299,0.0,1301.122
2026-01-26 01:30:00+01:00,3904.14,45.301,0.0,1312.885
2026-01-26 01:45:00+01:00,3904.139,45.302,0.0,1326.23
2026-01-26 02:00:00+01:00,3799.502,45.305,0.0,1371.02
2026-01-26 02:15:00+01:00,3798.521,45.305,0.0,1396.187
2026-01-26 02:30:00+01:00,3799.532,45.303,0.0,1400.259
2026-01-26 02:45:00+01:00,3799.543,45.3,0.0,1404.831
2026-01-26 03:00:00+01:00,3843.705,47.293,0.0,1398.523
2026-01-26 03:15:00+01:00,3843.713,47.29,0.0,1372.954
2026-01-26 03:30:00+01:00,3841.727,47.287,0.0,1366.846
2026-01-26 03:45:00+01:00,3841.738,47.285,0.0,1377.82
2026-01-26 04:00:00+01:00,3816.082,47.286,0.0,1368.759
2026-01-26 04:15:00+01:00,3816.109,47.286,0.0,1379.037
2026-01-26 04:30:00+01:00,3817.12,47.286,0.0,1380.113
2026-01-26 04:45:00+01:00,3816.131,47.286,0.0,1391.554
2026-01-26 05:00:00+01:00,3858.613,47.285,0.0,1411.484
2026-01-26 05:15:00+01:00,3857.574,47.286,0.0,1389.867
2026-01-26 05:30:00+01:00,3858.529,47.286,0.0,1381.239
2026-01-26 05:45:00+01:00,3858.485,47.286,0.0,1357.353
2026-01-26 06:00:00+01:00,4008.923,47.287,0.0,1313.589
2026-01-26 06:15:00+01:00,4008.768,47.288,0.0,1309.635
2026-01-26 06:30:00+01:00,4008.669,47.288,0.0,1309.509
2026-01-26 06:45:00+01:00,4008.57,47.287,0.0,1325.502
2026-01-26 07:00:00+01:00,3903.875,47.287,0.0,1344.872
2026-01-26 07:15:00+01:00,3903.921,47.288,0.0,1371.511
2026-01-26 07:30:00+01:00,3903.927,47.288,0.0,1386.388
2026-01-26 07:45:00+01:00,3903.931,47.289,0.0,1390.181
2026-01-26 08:00:00+01:00,4018.229,47.293,0.0,1388.568
2026-01-26 08:15:00+01:00,4018.325,47.295,0.0,1393.902
2026-01-26 08:30:00+01:00,4018.38,47.294,0.0,1397.962
2026-01-26 08:45:00+01:00,4018.437,47.295,0.0,1390.394
2026-01-26 09:00:00+01:00,3920.576,47.312,0.023,1416.993
2026-01-26 09:15:00+01:00,3920.4,47.319,0.034,1424.993
2026-01-26 09:30:00+01:00,3920.197,47.328,0.044,1414.26
2026-01-26 09:45:00+01:00,3916.293,47.338,0.054,1402.739
2026-01-26 10:00:00+01:00,4043.256,47.357,0.081,1383.935
2026-01-26 10:15:00+01:00,4043.335,47.372,0.097,1360.189
2026-01-26 10:30:00+01:00,4043.43,47.386,0.114,1338.74
2026-01-26 10:45:00+01:00,4043.524,47.397,0.13,1305.621
2026-01-26 11:00:00+01:00,4055.833,47.419,0.194,1260.647
2026-01-26 11:15:00+01:00,4055.917,47.427,0.198,1248.156
2026-01-26 11:30:00+01:00,4048.933,47.435,0.2,1226.939
2026-01-26 11:45:00+01:00,4048.947,47.444,0.2,1188.327
2026-01-26 12:00:00+01:00,4035.049,45.459,0.195,1202.047
2026-01-26 12:15:00+01:00,4034.954,45.466,0.193,1184.15
2026-01-26 12:30:00+01:00,4028.878,45.466,0.189,1154.57
2026-01-26 12:45:00+01:00,4001.939,45.456,0.186,1123.194
2026-01-26 13:00:00+01:00,3996.187,47.408,0.111,1075.531
2026-01-26 13:15:00+01:00,3996.242,47.395,0.095,1028.858
2026-01-26 13:30:00+01:00,3996.284,47.381,0.078,999.258
2026-01-26 13:45:00+01:00,3998.327,47.367,0.061,977.899
2026-01-26 14:00:00+01:00,3955.078,47.34,0.04,965.25
2026-01-26 14:15:00+01:00,3956.037,47.333,0.03,950.858
2026-01-26 14:30:00+01:00,3956.046,47.326,0.019,937.286
2026-01-26 14:45:00+01:00,3956.056,47.318,0.009,929.016
2026-01-26 15:00:00+01:00,4293.324,47.302,0.0,880.253
2026-01-26 15:15:00+01:00,4293.201,47.295,0.0,866.796
2026-01-26 15:30:00+01:00,4293.015,47.289,0.0,846.805
2026-01-26 15:45:00+01:00,4304.828,47.282,0.0,826.2
2026-01-26 16:00:00+01:00,4330.035,47.278,0.0,785.358
2026-01-26 16:15:00+01:00,4329.971,47.277,0.0,749.158
2026-01-26 16:30:00+01:00,4347.96,47.274,0.0,724.792
2026-01-26 16:45:00+01:00,4347.944,47.273,0.0,701.257
2026-01-26 17:00:00+01:00,4342.904,47.272,0.0,643.79
2026-01-26 17:15:00+01:00,4342.961,47.272,0.0,625.368
2026-01-26 17:30:00+01:00,4343.036,47.272,0.0,615.192
2026-01-26 17:45:00+01:00,4354.111,47.272,0.0,610.557
2026-01-26 18:00:00+01:00,4325.237,47.272,0.0,602.387
2026-01-26 18:15:00+01:00,4325.375,47.272,0.0,586.303
2026-01-26 18:30:00+01:00,4325.547,47.272,0.0,576.268
2026-01-26 18:45:00+01:00,4325.636,47.272,0.0,572.758
2026-01-26 19:00:00+01:00,4320.368,47.27,0.0,547.935
2026-01-26 19:15:00+01:00,4327.389,47.269,0.0,541.25
2026-01-26 19:30:00+01:00,4328.349,47.269,0.0,543.627
2026-01-26 19:45:00+01:00,4327.361,47.27,0.0,555.557
2026-01-26 20:00:00+01:00,4279.361,47.277,0.0,526.831
2026-01-26 20:15:00+01:00,4269.712,47.28,0.0,543.743
2026-01-26 20:30:00+01:00,4269.743,47.285,0.0,554.09
2026-01-26 20:45:00+01:00,4269.77,47.289,0.0,563.784
2026-01-26 21:00:00+01:00,4162.593,47.299,0.0,578.265
2026-01-26 21:15:00+01:00,4162.526,47.303,0.0,645.125
2026-01-26 21:30:00+01:00,4149.629,47.306,0.0,649.369
2026-01-26 21:45:00+01:00,4149.672,47.31,0.0,650.663
2026-01-26 22:00:00+01:00,4153.445,47.312,0.0,661.784
2026-01-26 22:15:00+01:00,4153.425,47.314,0.0,647.712
2026-01-26 22:30:00+01:00,4152.368,47.314,0.0,637.922
2026-01-26 22:45:00+01:00,4152.31,47.312,0.0,626.609
2026-01-26 23:00:00+01:00,4014.876,47.312,0.0,660.889
2026-01-26 23:15:00+01:00,4014.863,47.305,0.0,652.3
2026-01-26 23:30:00+01:00,4014.752,47.301,0.0,631.483
2026-01-26 23:45:00+01:00,4014.622,47.294,0.0,613.772
2026-01-27 00:00:00+01:00,3919.011,46.259,0.0,626.667
2026-01-27 00:15:00+01:00,3920.039,46.259,0.0,620.579
2026-01-27 00:30:00+01:00,3922.115,46.259,0.0,607.753
2026-01-27 00:45:00+01:00,3923.19,46.259,0.0,598.635
2026-01-27 01:00:00+01:00,3908.009,46.259,0.0,589.241
2026-01-27 01:15:00+01:00,3908.921,46.259,0.0,580.548
2026-01-27 01:30:00+01:00,3908.688,46.259,0.0,571.368
2026-01-27 01:45:00+01:00,3908.429,46.26,0.0,568.463
2026-01-27 02:00:00+01:00,3829.929,46.26,0.0,569.666
2026-01-27 02:15:00+01:00,3830.006,46.26,0.0,561.272
2026-01-27 02:30:00+01:00,3830.108,46.26,0.0,559.493
2026-01-27 02:45:00+01:00,3831.192,46.26,0.0,556.151
2026-01-27 03:00:00+01:00,3830.419,48.26,0.0,544.23
2026-01-27 03:15:00+01:00,3829.414,48.26,0.0,541.893
2026-01-27 03:30:00+01:00,3829.174,48.26,0.0,535.08
2026-01-27 03:45:00+01:00,3829.17,48.259,0.0,525.783
2026-01-27 04:00:00+01:00,3830.654,48.259,0.0,500.154
2026-01-27 04:15:00+01:00,3830.596,48.259,0.0,488.435
2026-01-27 04:30:00+01:00,3830.539,48.259,0.0,473.87
2026-01-27 04:45:00+01:00,3830.481,48.259,0.0,465.334
2026-01-27 05:00:00+01:00,3846.563,48.268,0.0,446.521
2026-01-27 05:15:00+01:00,3845.479,48.269,0.0,442.913
2026-01-27 05:30:00+01:00,3845.397,48.269,0.0,438.035
2026-01-27 05:45:00+01:00,3965.32,48.267,0.0,432.674
2026-01-27 06:00:00+01:00,3990.791,48.265,0.0,411.983
2026-01-27 06:15:00+01:00,3989.641,48.264,0.0,401.223
2026-01-27 06:30:00+01:00,3990.54,48.263,0.0,388.48
2026-01-27 06:45:00+01:00,4083.469,48.261,0.0,380.037
2026-01-27 07:00:00+01:00,4351.894,48.258,0.0,353.514
2026-01-27 07:15:00+01:00,4353.835,48.258,0.0,354.075
2026-01-27 07:30:00+01:00,4353.838,48.257,0.0,359.563
2026-01-27 07:45:00+01:00,4353.016,48.256,0.0,364.528
2026-01-27 08:00:00+01:00,4347.445,48.256,0.0,324.297
2026-01-27 08:15:00+01:00,4328.41,48.256,0.0,324.859
2026-01-27 08:30:00+01:00,4321.395,48.255,0.0,323.022
2026-01-27 08:45:00+01:00,4321.379,48.255,0.0,322.303
2026-01-27 09:00:00+01:00,4330.865,48.29,0.019,296.127
2026-01-27 09:15:00+01:00,4330.579,48.303,0.025,335.26
2026-01-27 09:30:00+01:00,4332.363,48.311,0.032,336.661
2026-01-27 09:45:00+01:00,4331.419,48.323,0.044,328.841
2026-01-27 10:00:00+01:00,4332.898,48.352,0.074,294.922
2026-01-27 10:15:00+01:00,4332.977,48.365,0.085,265.253
2026-01-27 10:30:00+01:00,4332.998,48.377,0.094,236.247
2026-01-27 10:45:00+01:00,4333.019,48.39,0.105,208.761
2026-01-27 11:00:00+01:00,4284.731,48.427,0.128,170.184
2026-01-27 11:15:00+01:00,4283.81,48.437,0.135,141.597
2026-01-27 11:30:00+01:00,4283.865,48.446,0.138,119.053
2026-01-27 11:45:00+01:00,4283.921,48.454,0.137,103.591
2026-01-27 12:00:00+01:00,4282.005,46.456,0.131,73.471
2026-01-27 12:15:00+01:00,4282.028,46.465,0.124,69.543
2026-01-27 12:30:00+01:00,4282.06,46.47,0.118,67.693
2026-01-27 12:45:00+01:00,4281.094,46.469,0.109,61.377
2026-01-27 13:00:00+01:00,4278.352,48.454,0.071,54.654
2026-01-27 13:15:00+01:00,4278.416,48.447,0.063,51.744
2026-01-27 13:30:00+01:00,4277.482,48.438,0.054,47.779
2026-01-27 13:45:00+01:00,4277.541,48.427,0.045,44.867
2026-01-27 14:00:00+01:00,4288.332,48.42,0.028,29.53
2026-01-27 14:15:00+01:00,4290.317,48.405,0.022,29.151
2026-01-27 14:30:00+01:00,4290.35,48.391,0.014,28.521
2026-01-27 14:45:00+01:00,4290.334,48.377,0.009,28.405
2026-01-27 15:00:00+01:00,4369.387,48.323,0.0,30.339
2026-01-27 15:15:00+01:00,4369.318,48.312,0.0,47.645
2026-01-27 15:30:00+01:00,4370.274,48.302,0.0,46.797
2026-01-27 15:45:00+01:00,4371.231,48.291,0.0,44.728
2026-01-27 16:00:00+01:00,4339.204,48.278,0.0,42.439
2026-01-27 16:15:00+01:00,4341.251,48.271,0.0,40.333
2026-01-27 16:30:00+01:00,4333.283,48.264,0.0,36.927
2026-01-27 16:45:00+01:00,4330.314,48.259,0.0,36.333
2026-01-27 17:00:00+01:00,4323.346,48.252,0.0,31.314
2026-01-27 17:15:00+01:00,4321.392,48.253,0.0,31.353
2026-01-27 17:30:00+01:00,4321.44,48.254,0.0,30.487
2026-01-27 17:45:00+01:00,4321.487,48.256,0.0,31.286
2026-01-27 18:00:00+01:00,4320.428,48.261,0.0,26.187
2026-01-27 18:15:00+01:00,4319.478,48.264,0.0,34.937
2026-01-27 18:30:00+01:00,4319.538,48.268,0.0,35.573
2026-01-27 18:45:00+01:00,4320.518,48.271,0.0,36.257
2026-01-27 19:00:00+01:00,4291.044,48.302,0.0,35.51
2026-01-27 19:15:00+01:00,4291.102,48.307,0.0,33.206
2026-01-27 19:30:00+01:00,4268.153,48.307,0.0,32.353
2026-01-27 19:45:00+01:00,4267.206,48.301,0.0,33.195
2026-01-27 20:00:00+01:00,4125.844,48.293,0.0,32.144
2026-01-27 20:15:00+01:00,4125.895,48.289,0.0,30.639
2026-01-27 20:30:00+01:00,4125.844,48.285,0.0,31.79
2026-01-27 20:45:00+01:00,4125.847,48.283,0.0,34.345
2026-01-27 21:00:00+01:00,4099.313,48.278,0.0,35.954
2026-01-27 21:15:00+01:00,4098.268,48.274,0.0,22.714
2026-01-27 21:30:00+01:00,4098.253,48.274,0.0,24.2
2026-01-27 21:45:00+01:00,4099.241,48.28,0.0,24.596
2026-01-27 22:00:00+01:00,3919.941,48.298,0.0,26.049
2026-01-27 22:15:00+01:00,3919.942,48.302,0.0,25.193
2026-01-27 22:30:00+01:00,3918.971,48.304,0.0,23.803
2026-01-27 22:45:00+01:00,3919.987,48.307,0.0,23.559
2026-01-27 23:00:00+01:00,3913.895,48.308,0.0,21.37
2026-01-27 23:15:00+01:00,3912.948,48.313,0.0,22.227
2026-01-27 23:30:00+01:00,3927.98,48.318,0.0,22.275
2026-01-27 23:45:00+01:00,3928.003,48.323,0.0,23.36
2026-01-28 00:00:00+01:00,3682.956,41.684,0.0,32.227
2026-01-28 00:15:00+01:00,3684.21,41.682,0.0,31.223
2026-01-28 00:30:00+01:00,3684.309,41.681,0.0,31.999
2026-01-28 00:45:00+01:00,3685.364,41.679,0.0,30.819
2026-01-28 01:00:00+01:00,3670.03,41.679,0.0,29.546
2026-01-28 01:15:00+01:00,3670.116,41.67,0.0,32.479
2026-01-28 01:30:00+01:00,3670.197,41.662,0.0,32.126
2026-01-28 01:45:00+01:00,3670.267,41.655,0.0,31.837
2026-01-28 02:00:00+01:00,3672.969,41.627,0.0,27.216
2026-01-28 02:15:00+01:00,3671.995,41.612,0.0,26.944
2026-01-28 02:30:00+01:00,3672.03,41.597,0.0,26.643
2026-01-28 02:45:00+01:00,3672.065,41.581,0.0,26.859
2026-01-28 03:00:00+01:00,3676.325,43.554,0.0,23.829
2026-01-28 03:15:00+01:00,3676.328,43.539,0.0,50.063
2026-01-28 03:30:00+01:00,3676.291,43.533,0.0,48.916
2026-01-28 03:45:00+01:00,3676.237,43.531,0.0,48.573
2026-01-28 04:00:00+01:00,3677.902,43.531,0.0,45.985
2026-01-28 04:15:00+01:00,3677.887,43.573,0.0,43.425
2026-01-28 04:30:00+01:00,3677.879,43.613,0.0,41.426
2026-01-28 04:45:00+01:00,3676.871,43.666,0.0,38.27
2026-01-28 05:00:00+01:00,3670.515,44.076,0.0,37.221
2026-01-28 05:15:00+01:00,3670.449,44.174,0.0,36.091
2026-01-28 05:30:00+01:00,3670.396,44.269,0.0,34.035
2026-01-28 05:45:00+01:00,3670.37,44.368,0.0,32.428
2026-01-28 06:00:00+01:00,3721.394,44.416,0.0,36.921
2026-01-28 06:15:00+01:00,3721.148,44.441,0.0,36.997
2026-01-28 06:30:00+01:00,3721.05,44.443,0.0,37.803
2026-01-28 06:45:00+01:00,3720.978,44.424,0.0,38.709
2026-01-28 07:00:00+01:00,4065.903,44.384,0.0,44.771
2026-01-28 07:15:00+01:00,4066.909,44.366,0.0,48.82
2026-01-28 07:30:00+01:00,4066.92,44.348,0.0,51.47
2026-01-28 07:45:00+01:00,4065.932,44.329,0.0,52.933
2026-01-28 08:00:00+01:00,4119.132,44.312,0.0,53.635
2026-01-28 08:15:00+01:00,4119.139,44.295,0.0,55.543
2026-01-28 08:30:00+01:00,4119.169,44.278,0.0,57.917
2026-01-28 08:45:00+01:00,4120.195,44.261,0.0,60.187
2026-01-28 09:00:00+01:00,4118.78,44.233,0.018,64.1
2026-01-28 09:15:00+01:00,4117.813,44.207,0.023,64.744
2026-01-28 09:30:00+01:00,4117.717,44.189,0.026,66.873
2026-01-28 09:45:00+01:00,4116.749,44.177,0.022,69.032
2026-01-28 10:00:00+01:00,4115.041,44.126,0.026,106.884
2026-01-28 10:15:00+01:00,4115.159,44.115,0.028,106.813
2026-01-28 10:30:00+01:00,4115.273,44.099,0.031,106.893
2026-01-28 10:45:00+01:00,4115.386,44.087,0.033,105.746
2026-01-28 11:00:00+01:00,4102.898,44.056,0.052,101.078
2026-01-28 11:15:00+01:00,4102.965,44.06,0.054,100.485
2026-01-28 11:30:00+01:00,4103.031,44.068,0.054,97.082
2026-01-28 11:45:00+01:00,4104.11,44.072,0.055,94.847
2026-01-28 12:00:00+01:00,4038.535,42.14,0.053,89.969
2026-01-28 12:15:00+01:00,4038.576,42.132,0.053,88.825
2026-01-28 12:30:00+01:00,4038.623,42.12,0.053,89.423
2026-01-28 12:45:00+01:00,4038.649,42.105,0.052,87.276
2026-01-28 13:00:00+01:00,4007.507,44.059,0.038,87.854
2026-01-28 13:15:00+01:00,4007.535,44.047,0.036,86.171
2026-01-28 13:30:00+01:00,4007.534,44.036,0.035,84.335
2026-01-28 13:45:00+01:00,4008.536,44.024,0.032,83.99
2026-01-28 14:00:00+01:00,4008.256,44.014,0.022,80.098
2026-01-28 14:15:00+01:00,4007.251,44.003,0.019,86.68
2026-01-28 14:30:00+01:00,4007.238,44.001,0.015,87.628
2026-01-28 14:45:00+01:00,4007.224,44.01,0.011,89.091
2026-01-28 15:00:00+01:00,3963.847,44.023,0.0,89.542
2026-01-28 15:15:00+01:00,3963.818,44.021,0.0,84.74
2026-01-28 15:30:00+01:00,3963.802,44.018,0.0,83.741
2026-01-28 15:45:00+01:00,3963.786,44.016,0.0,83.658
2026-01-28 16:00:00+01:00,3958.243,44.023,0.0,74.184
2026-01-28 16:15:00+01:00,3957.207,44.016,0.0,75.812
2026-01-28 16:30:00+01:00,3956.21,43.983,0.0,77.116
2026-01-28 16:45:00+01:00,4024.195,43.926,0.0,79.746
2026-01-28 17:00:00+01:00,4115.42,43.673,0.0,65.037
2026-01-28 17:15:00+01:00,4115.427,43.611,0.0,65.371
2026-01-28 17:30:00+01:00,4115.43,43.55,0.0,65.069
2026-01-28 17:45:00+01:00,4114.463,43.488,0.0,66.722
2026-01-28 18:00:00+01:00,4123.416,43.397,0.0,66.742
2026-01-28 18:15:00+01:00,4124.405,43.378,0.0,75.429
2026-01-28 18:30:00+01:00,4124.393,43.378,0.0,77.632
2026-01-28 18:45:00+01:00,4124.38,43.397,0.0,77.378
2026-01-28 19:00:00+01:00,4059.82,43.417,0.0,89.928
2026-01-28 19:15:00+01:00,4059.802,43.429,0.0,96.838
2026-01-28 19:30:00+01:00,3907.778,43.44,0.0,98.074
2026-01-28 19:45:00+01:00,3902.767,43.452,0.0,102.641
2026-01-28 20:00:00+01:00,3742.876,43.464,0.0,102.361
2026-01-28 20:15:00+01:00,3742.91,43.477,0.0,106.778
2026-01-28 20:30:00+01:00,3724.919,43.49,0.0,106.972
2026-01-28 20:45:00+01:00,3672.769,43.502,0.0,107.534
2026-01-28 21:00:00+01:00,3719.055,43.513,0.0,124.078
2026-01-28 21:15:00+01:00,3719.474,43.527,0.0,121.502
2026-01-28 21:30:00+01:00,3724.398,43.541,0.0,120.706
2026-01-28 21:45:00+01:00,3724.351,43.555,0.0,120.364
2026-01-28 22:00:00+01:00,3726.823,43.612,0.0,121.95
2026-01-28 22:15:00+01:00,3725.883,43.633,0.0,136.941
2026-01-28 22:30:00+01:00,3725.99,43.649,0.0,137.224
2026-01-28 22:45:00+01:00,3726.085,43.659,0.0,140.548
2026-01-28 23:00:00+01:00,3725.212,43.668,0.0,144.532
2026-01-28 23:15:00+01:00,3725.151,43.678,0.0,146.45
2026-01-28 23:30:00+01:00,3725.113,43.671,0.0,152.23
2026-01-28 23:45:00+01:00,3703.053,43.647,0.0,161.111
2026-01-29 00:00:00+01:00,3561.491,41.304,0.0,137.32
2026-01-29 00:15:00+01:00,3562.011,41.304,0.0,175.875
2026-01-29 00:30:00+01:00,3561.31,41.304,0.0,186.531
2026-01-29 00:45:00+01:00,3561.431,41.304,0.0,197.857
2026-01-29 01:00:00+01:00,3560.647,41.304,0.0,248.097
2026-01-29 01:15:00+01:00,3562.648,41.304,0.0,254.05
2026-01-29 01:30:00+01:00,3562.623,41.304,0.0,258.69
2026-01-29 01:45:00+01:00,3562.598,41.304,0.0,261.718
2026-01-29 02:00:00+01:00,3567.952,41.304,0.0,243.616
2026-01-29 02:15:00+01:00,3580.923,41.304,0.0,246.436
2026-01-29 02:30:00+01:00,3580.892,41.304,0.0,251.96
2026-01-29 02:45:00+01:00,3579.859,41.304,0.0,257.666
2026-01-29 03:00:00+01:00,3578.608,43.304,0.0,235.598
2026-01-29 03:15:00+01:00,3577.58,43.304,0.0,188.624
2026-01-29 03:30:00+01:00,3577.543,43.304,0.0,183.415
2026-01-29 03:45:00+01:00,3577.505,43.304,0.0,183.551
2026-01-29 04:00:00+01:00,3583.769,43.304,0.0,183.413
2026-01-29 04:15:00+01:00,3583.694,43.304,0.0,180.41
2026-01-29 04:30:00+01:00,3583.627,43.304,0.0,181.447
2026-01-29 04:45:00+01:00,3583.575,43.304,0.0,181.812
2026-01-29 05:00:00+01:00,3598.724,43.527,0.0,177.113
2026-01-29 05:15:00+01:00,3584.567,43.599,0.0,180.667
2026-01-29 05:30:00+01:00,3583.452,43.671,0.0,190.339
2026-01-29 05:45:00+01:00,3584.367,43.742,0.0,197.478
2026-01-29 06:00:00+01:00,3711.915,43.869,0.0,175.776
2026-01-29 06:15:00+01:00,3711.591,43.876,0.0,192.181
2026-01-29 06:30:00+01:00,4015.439,43.876,0.0,196.976
2026-01-29 06:45:00+01:00,4015.354,43.87,0.0,201.755
2026-01-29 07:00:00+01:00,4141.075,43.864,0.0,205.464
2026-01-29 07:15:00+01:00,4141.021,43.859,0.0,210.552
2026-01-29 07:30:00+01:00,4142.003,43.855,0.0,215.717
2026-01-29 07:45:00+01:00,4141.986,43.851,0.0,226.0
2026-01-29 08:00:00+01:00,4177.221,43.848,0.0,221.42
2026-01-29 08:15:00+01:00,4178.255,43.844,0.0,223.368
2026-01-29 08:30:00+01:00,4178.307,43.839,0.0,235.549
2026-01-29 08:45:00+01:00,4179.362,43.835,0.0,240.949
2026-01-29 09:00:00+01:00,4188.476,43.83,0.018,255.037
2026-01-29 09:15:00+01:00,4180.944,43.823,0.024,154.21
2026-01-29 09:30:00+01:00,4180.937,43.816,0.03,157.457
2026-01-29 09:45:00+01:00,4181.029,43.81,0.034,159.793
2026-01-29 10:00:00+01:00,4194.381,43.781,0.06,170.401
2026-01-29 10:15:00+01:00,4193.513,43.769,0.069,165.084
2026-01-29 10:30:00+01:00,4195.587,43.764,0.079,156.869
2026-01-29 10:45:00+01:00,4196.66,43.764,0.089,149.654
2026-01-29 11:00:00+01:00,4192.381,43.753,0.133,140.062
2026-01-29 11:15:00+01:00,4192.452,43.766,0.135,127.547
2026-01-29 11:30:00+01:00,4192.528,43.779,0.136,119.608
2026-01-29 11:45:00+01:00,4192.067,43.795,0.138,115.248
2026-01-29 12:00:00+01:00,4188.071,41.872,0.134,89.163
2026-01-29 12:15:00+01:00,4189.087,41.909,0.134,85.12
2026-01-29 12:30:00+01:00,4189.116,41.945,0.133,79.824
2026-01-29 12:45:00+01:00,4189.146,41.983,0.131,78.644
2026-01-29 13:00:00+01:00,4167.904,44.038,0.084,69.163
2026-01-29 13:15:00+01:00,4167.961,44.075,0.074,65.543
2026-01-29 13:30:00+01:00,4168.993,44.111,0.064,65.485
2026-01-29 13:45:00+01:00,4169.024,44.147,0.054,68.629
2026-01-29 14:00:00+01:00,4169.275,44.17,0.03,67.049
2026-01-29 14:15:00+01:00,4169.281,44.196,0.023,69.846
2026-01-29 14:30:00+01:00,4169.285,44.216,0.016,71.571
2026-01-29 14:45:00+01:00,4195.29,44.23,0.009,75.5
2026-01-29 15:00:00+01:00,4194.735,44.22,0.0,56.645
2026-01-29 15:15:00+01:00,4192.762,44.234,0.0,51.215
2026-01-29 15:30:00+01:00,4193.788,44.245,0.0,54.295
2026-01-29 15:45:00+01:00,4192.815,44.254,0.0,52.163
2026-01-29 16:00:00+01:00,4193.873,44.281,0.0,46.526
2026-01-29 16:15:00+01:00,4193.875,44.287,0.0,41.947
2026-01-29 16:30:00+01:00,4193.892,44.276,0.0,40.551
2026-01-29 16:45:00+01:00,4194.91,44.236,0.0,38.033
2026-01-29 17:00:00+01:00,4186.63,43.964,0.0,31.043
2026-01-29 17:15:00+01:00,4187.636,43.882,0.0,29.958
2026-01-29 17:30:00+01:00,4186.645,43.8,0.0,28.667
2026-01-29 17:45:00+01:00,4186.654,43.717,0.0,28.054
2026-01-29 18:00:00+01:00,4194.616,43.626,0.0,25.406
2026-01-29 18:15:00+01:00,4196.66,43.597,0.0,25.79
2026-01-29 18:30:00+01:00,4196.704,43.597,0.0,26.358
2026-01-29 18:45:00+01:00,4196.747,43.626,0.0,26.292
2026-01-29 19:00:00+01:00,4185.722,43.651,0.0,24.982
2026-01-29 19:15:00+01:00,4185.764,43.672,0.0,23.168
2026-01-29 19:30:00+01:00,4185.807,43.693,0.0,21.454
2026-01-29 19:45:00+01:00,4186.848,43.713,0.0,20.86
2026-01-29 20:00:00+01:00,3959.967,43.754,0.0,20.093
2026-01-29 20:15:00+01:00,3960.05,43.781,0.0,20.607
2026-01-29 20:30:00+01:00,3632.053,43.808,0.0,19.958
2026-01-29 20:45:00+01:00,3632.119,43.835,0.0,20.15
2026-01-29 21:00:00+01:00,3584.187,43.86,0.0,17.787
2026-01-29 21:15:00+01:00,3584.077,43.885,0.0,21.033
2026-01-29 21:30:00+01:00,3583.904,43.909,0.0,20.034
2026-01-29 21:45:00+01:00,3584.718,43.934,0.0,18.847
2026-01-29 22:00:00+01:00,3579.466,43.971,0.0,18.22
2026-01-29 22:15:00+01:00,3569.327,43.984,0.0,16.64
2026-01-29 22:30:00+01:00,3568.453,43.995,0.0,15.863
2026-01-29 22:45:00+01:00,3568.502,44.009,0.0,16.013
2026-01-29 23:00:00+01:00,3592.868,44.013,0.0,15.511
2026-01-29 23:15:00+01:00,3592.712,44.029,0.0,16.347
2026-01-29 23:30:00+01:00,3592.414,44.038,0.0,15.759
2026-01-29 23:45:00+01:00,3620.7,44.04,0.0,15.892
2026-01-30 00:00:00+01:00,3467.597,41.729,0.0,25.705
2026-01-30 00:15:00+01:00,3466.765,41.702,0.0,25.456
2026-01-30 00:30:00+01:00,3466.849,41.681,0.0,25.338
2026-01-30 00:45:00+01:00,3467.904,41.653,0.0,24.868
2026-01-30 01:00:00+01:00,3373.221,41.659,0.0,24.481
2026-01-30 01:15:00+01:00,3341.982,41.654,0.0,24.784
2026-01-30 01:30:00+01:00,3341.784,41.648,0.0,24.429
2026-01-30 01:45:00+01:00,3341.586,41.642,0.0,24.047
2026-01-30 02:00:00+01:00,3331.866,41.64,0.0,16.845
2026-01-30 02:15:00+01:00,3331.928,41.639,0.0,16.419
2026-01-30 02:30:00+01:00,3330.958,41.639,0.0,16.207
2026-01-30 02:45:00+01:00,3330.977,41.638,0.0,16.316
2026-01-30 03:00:00+01:00,3320.038,43.627,0.0,13.418
2026-01-30 03:15:00+01:00,3319.998,43.62,0.0,13.27
2026-01-30 03:30:00+01:00,3319.957,43.613,0.0,13.093
2026-01-30 03:45:00+01:00,3319.917,43.606,0.0,13.278
2026-01-30 04:00:00+01:00,3355.647,43.585,0.0,13.417
2026-01-30 04:15:00+01:00,3327.599,43.584,0.0,12.164
2026-01-30 04:30:00+01:00,3326.556,43.583,0.0,12.779
2026-01-30 04:45:00+01:00,3326.515,43.582,0.0,14.885
2026-01-30 05:00:00+01:00,3485.917,43.583,0.0,14.837
2026-01-30 05:15:00+01:00,3485.751,43.582,0.0,12.39
