,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Energy storage
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated
2025-12-31 16:00:00+01:00,80.975,1428.1425,0.0,9.8925,1.205,4.95,2067.79,1264.746018,35.66325,250.03,1097.725,,730.949634,143.46
2025-12-31 17:00:00+01:00,80.915,1428.1375,0.0,57.6225,,5.6225,2067.665,1248.138375,0.001,254.27,1002.455,,792.698409,212.8075
2025-12-31 18:00:00+01:00,79.2975,1419.165,0.0,122.505,,5.68,2067.73,1236.580716,0.0,254.1175,1307.45,,997.606056,156.4825
2025-12-31 19:00:00+01:00,81.73,1327.3925,0.0,26.5025,,6.2675,2067.7625,1202.866526,0.0,251.6275,1503.365,,1182.184542,94.2275
2025-12-31 20:00:00+01:00,82.155,1334.01,0.0,22.85,,6.255,2067.435,1175.925997,0.0,254.13,1243.745,,1253.837897,85.7625
2025-12-31 21:00:00+01:00,83.15,1312.8475,0.0,22.2775,,6.82,2067.34,1137.460401,0.0,256.2925,1009.0325,,1346.459301,90.255
2025-12-31 22:00:00+01:00,82.8425,1348.3925,0.0,21.8075,,9.6425,2068.485,1151.369204,0.0,255.7225,1368.8925,,1455.73367,46.1
2025-12-31 23:00:00+01:00,80.515,979.5275,0.0,,8.8225,10.025,2068.3125,1168.949127,0.0,251.7675,1677.73,,1516.857796,8.97
2026-01-01 00:00:00+01:00,79.97,556.1475,0.0,,40.41,6.6225,2069.2525,1118.747687,0.0,245.965,1840.6775,,1629.701405,77.0525
2026-01-01 01:00:00+01:00,77.77,439.575,0.0,,43.3925,6.7025,2069.595,1091.359965,0.0,252.305,2135.775,,1814.024523,36.705
2026-01-01 02:00:00+01:00,77.9525,425.7925,0.0,,49.955,6.695,2068.965,1078.738444,0.0,257.6075,2150.09,,1836.65539,21.375
2026-01-01 03:00:00+01:00,77.4775,405.805,0.0,,49.6675,6.695,2067.9475,1043.939033,0.0,256.0975,2155.345,,1884.271687,43.0475
2026-01-01 04:00:00+01:00,77.25,388.5525,0.0,,52.45,6.705,2067.6225,1052.847095,0.0,252.4225,2151.7675,,2000.693277,0.9675
2026-01-01 05:00:00+01:00,79.9375,384.545,0.0,,250.7625,10.285,2068.7725,1090.726144,0.0,240.6725,2110.8825,,2291.259144,3.5975
2026-01-01 06:00:00+01:00,81.715,385.1825,0.0,,250.3375,7.835,2067.575,1122.714368,0.0,236.35,2095.825,,2385.46823,4.6075
2026-01-01 07:00:00+01:00,81.3775,401.735,0.0,,99.0325,6.08,2066.965,1159.655826,0.0,239.6,2107.3,,2538.112255,42.59
2026-01-01 08:00:00+01:00,84.315,382.595,0.0,,11.32,1.645,2066.325,1176.117427,0.0,231.1975,2092.84,,2538.10097,7.4
2026-01-01 09:00:00+01:00,81.36,382.89,0.0,490.535,,0.6,2066.585,1189.863111,73.248,239.0425,2132.5125,,2618.195725,9.475
2026-01-01 10:00:00+01:00,79.3275,382.6075,0.0,,39.095,0.61,2067.5325,1188.065703,331.87375,245.8925,2160.0875,,2762.169931,11.695
2026-01-01 11:00:00+01:00,81.495,382.41,0.0,,245.4225,0.61,2068.37,1189.586539,682.3835,241.5525,2161.8675,,2764.29141,4.16
2026-01-01 12:00:00+01:00,78.26,393.0125,0.0,,669.0775,0.61,2068.4725,1182.595086,789.52475,241.2725,2159.1525,,2800.552604,112.255
2026-01-01 13:00:00+01:00,77.8725,398.5525,0.0,,625.47,0.61,2067.3175,1158.707393,313.73375,251.9825,2152.2525,,2759.141459,122.6875
2026-01-01 14:00:00+01:00,75.025,426.305,0.0,,598.445,4.665,2066.64,1210.165231,212.2675,252.125,2120.8475,,2619.488054,112.5775
2026-01-01 15:00:00+01:00,75.9125,428.7625,0.0,,593.5475,9.2325,2066.6225,1236.267605,84.05675,251.635,2098.3075,,2397.209978,21.505
2026-01-01 16:00:00+01:00,76.37,498.835,0.0,,321.9775,9.2675,2067.4725,1275.41827,9.2905,250.6525,2134.575,,2285.832466,33.135
2026-01-01 17:00:00+01:00,75.265,533.95,0.0,424.2025,,8.8825,2070.04,1189.869561,0.0,251.2975,2150.5325,,2319.98695,235.3675
2026-01-01 18:00:00+01:00,77.225,557.0775,0.0,416.4425,,8.46,2070.015,1117.05261,0.0,254.7875,2152.205,,2340.333675,239.68
2026-01-01 19:00:00+01:00,79.6925,551.8775,0.0,409.3675,,8.38,2069.8575,1136.694184,0.0,252.2025,2155.565,,2338.583754,242.6425
2026-01-01 20:00:00+01:00,76.285,507.035,0.0,546.28,,8.2175,2069.74,1195.802542,0.0,251.165,2157.9675,,2376.759627,84.4625
2026-01-01 21:00:00+01:00,75.2825,501.4275,0.0,12.025,3.5575,6.745,2069.7225,1130.57043,0.0,251.145,2156.92,,2489.431716,93.7575
2026-01-01 22:00:00+01:00,75.32,507.41,0.0,2.6175,4.13,5.385,2069.5375,1129.540699,0.0,249.7175,2157.8275,,2560.317592,194.78
2026-01-01 23:00:00+01:00,76.0625,467.93,0.0,,9.025,5.15,2069.655,1180.230734,0.0,250.1975,2154.4325,,2661.030209,34.775
2026-01-02 00:00:00+01:00,76.5775,407.795,0.0,,9.0325,5.1525,2070.3825,1216.332564,0.0,255.09,2156.21,,2738.126708,56.76
2026-01-02 01:00:00+01:00,79.165,406.8725,0.0,,48.165,5.73,2071.0375,1213.215322,0.0,251.8475,2155.5675,,2675.503338,51.955
2026-01-02 02:00:00+01:00,76.3775,410.925,0.0,,586.625,6.63,2070.815,1193.036575,0.0,252.1925,2153.825,,2665.518452,4.6825
2026-01-02 03:00:00+01:00,75.665,408.7275,0.0,,642.6825,6.7,2070.66,1189.314956,0.0,250.5775,2145.7625,,2604.152812,0.59
2026-01-02 04:00:00+01:00,78.3725,410.785,0.0,,638.1275,6.71,2071.0775,1179.99458,0.0,245.4875,2131.6825,,2469.569845,17.4
2026-01-02 05:00:00+01:00,78.895,436.515,0.0,,633.7675,6.6975,2070.625,1192.963431,0.0,247.145,2122.17,,2431.45706,0.6725
2026-01-02 06:00:00+01:00,82.3375,556.2175,0.0,,95.71,6.685,2070.49,1192.479824,0.0,249.5125,2136.395,,2275.270907,14.5225
2026-01-02 07:00:00+01:00,78.545,623.9575,0.0,,8.6875,6.69,2070.3975,1215.526327,0.0,248.8,2142.5775,,2203.626898,121.62
2026-01-02 08:00:00+01:00,78.3675,1124.6825,0.0,74.9025,2.0725,6.69,2071.915,1231.419274,0.29475,246.6675,2122.6225,,2056.910518,305.325
2026-01-02 09:00:00+01:00,80.4325,1396.92,0.0,176.65,,6.69,2070.465,1249.008977,202.9405,239.69,2110.2,,1932.040043,325.7575
2026-01-02 10:00:00+01:00,83.9025,1414.485,0.0,388.77,,6.72,2069.965,1275.36743,1275.698,227.425,2118.02,,1829.613967,297.045
2026-01-02 11:00:00+01:00,81.3975,1409.045,0.0,3.575,1.7925,6.72,2071.0175,1263.786576,2318.159,240.455,2087.4025,,1869.501884,93.1025
2026-01-02 12:00:00+01:00,78.3125,1344.5525,0.0,,2.395,6.7075,2070.7,1250.744531,2999.16525,241.5075,2085.4525,,1885.671468,18.125
2026-01-02 13:00:00+01:00,78.9725,1350.3375,0.0,,2.3925,6.7275,2068.535,1220.756422,2815.40825,236.225,1970.045,,1958.440412,20.2125
2026-01-02 14:00:00+01:00,76.135,1354.8325,0.0,,7.81,5.84,2067.2925,1225.37392,2041.02,238.9225,1908.3625,,1920.720961,4.2275
2026-01-02 15:00:00+01:00,76.1025,1470.75,0.0,6.565,3.2,5.4675,2069.3125,1242.127431,940.89625,239.5925,1793.7275,,1841.543757,4.09
2026-01-02 16:00:00+01:00,78.1775,1750.73,0.0,,6.785,4.735,2070.625,1282.79774,134.66875,243.485,1823.88,,1814.641854,55.54
2026-01-02 17:00:00+01:00,77.8275,1838.5125,0.0,576.74,,5.2575,2068.545,1261.296224,0.021,244.33,1837.99,,1745.87027,271.1725
2026-01-02 18:00:00+01:00,78.5625,1848.89,0.0,596.34,,5.475,2068.925,1245.511088,0.0,245.45,1816.61,,1691.076296,340.925
2026-01-02 19:00:00+01:00,77.2225,2336.71,5.56,653.9975,,6.1275,2069.1275,1266.61996,0.0,244.275,1300.53,,1655.581938,318.315
2026-01-02 20:00:00+01:00,76.27,2135.4075,0.04,96.0425,,6.13,2068.915,1266.25482,0.0,245.1975,1250.22,,1480.917582,128.52
2026-01-02 21:00:00+01:00,77.0075,1884.6175,0.0,3.1725,,7.195,2069.5525,1241.045841,0.0,247.8775,1254.3225,,1302.525967,35.6525
2026-01-02 22:00:00+01:00,80.7975,1851.5925,0.0,0.38,6.4825,6.6875,2070.735,1229.046193,0.0,247.2925,994.8825,,1147.277234,145.14
2026-01-02 23:00:00+01:00,82.58,2063.4825,0.0,23.7975,,6.675,2071.3175,1236.068923,0.0,245.235,1072.98,,1147.868886,34.7225
2026-01-03 00:00:00+01:00,94.175,1846.205,0.0,0.765,,6.66,2070.8,1177.21458,0.0,248.245,1229.0775,,1289.684471,11.41
2026-01-03 01:00:00+01:00,95.88,1829.3025,0.0,0.5725,0.5325,7.8,2071.1875,1140.688057,0.0,246.675,1548.435,,1424.676506,2.64
2026-01-03 02:00:00+01:00,93.735,1828.4075,0.0,,5.8,7.52,2071.595,1139.060911,0.0,248.6075,1705.5,,1514.444135,0.2575
2026-01-03 03:00:00+01:00,94.8875,1725.57,0.0,,575.71,6.6125,2071.735,1122.347182,0.0,246.1525,1617.7,,1557.636149,8.815
2026-01-03 04:00:00+01:00,95.5,1633.8925,0.0,,646.09,6.6125,2071.31,1115.738036,0.0,242.9775,1631.98,,1644.03925,61.215
2026-01-03 05:00:00+01:00,96.57,1638.65,0.0,,643.275,6.6075,2071.2225,1110.73537,0.0,243.45,1755.7775,,1621.446854,33.6275
2026-01-03 06:00:00+01:00,97.7025,1685.4175,0.0,,263.62,6.595,2072.665,1140.523044,0.0,243.9425,1897.2975,,1585.256975,18.5775
2026-01-03 07:00:00+01:00,94.57,2020.195,0.0,,48.65,6.595,2073.26,1191.261817,0.0,244.7775,1932.415,,1669.992218,2.2825
2026-01-03 08:00:00+01:00,99.905,2308.4325,0.0,,13.245,6.35,2072.91,1240.331485,0.032,243.595,2041.2325,,1634.170395,8.2425
2026-01-03 09:00:00+01:00,96.285,2315.7,0.0,,4.4875,5.8525,2071.9275,1264.765682,91.58475,244.9025,2049.8475,,1605.549472,214.525
2026-01-03 10:00:00+01:00,100.96,2311.165,0.0,238.34,,4.7925,2070.85,1300.160799,770.41275,245.63,2123.6375,,1617.632102,267.23
2026-01-03 11:00:00+01:00,98.7675,2295.915,0.0,12.0825,0.885,4.3275,2070.7875,1334.144615,1778.89,244.28,2118.2925,,1660.024006,92.4425
2026-01-03 12:00:00+01:00,93.9275,2295.5525,0.0,,22.6625,4.3,2070.5125,1334.243985,1722.91775,243.215,2079.1325,,1876.118713,26.24
2026-01-03 13:00:00+01:00,89.2975,2298.59,0.0,18.08,10.8575,4.5375,2069.775,1268.163713,900.843,246.66,1877.205,,2026.310496,120.26
2026-01-03 14:00:00+01:00,95.9275,2305.8025,0.0,230.245,,4.5825,2069.815,1252.821267,542.98,245.195,1585.2025,,1766.58639,26.435
2026-01-03 15:00:00+01:00,98.31,2309.095,0.0,104.1375,,4.585,2070.075,1270.4908,271.40875,243.7025,1522.18,,1483.004713,7.84
2026-01-03 16:00:00+01:00,100.4225,2323.03,0.0,50.29,1.25,6.185,2070.57,1306.679394,26.6795,246.955,1564.7625,,1229.016338,21.3575
2026-01-03 17:00:00+01:00,98.8925,2321.22,0.0,67.6975,58.6475,7.0225,2071.5175,1310.486214,0.03125,245.0925,2052.245,,1099.471366,129.925
2026-01-03 18:00:00+01:00,99.52,2320.1675,0.0,288.7225,,7.135,2072.0775,1271.027012,0.0,247.2525,1864.795,,1050.909255,308.0725
2026-01-03 19:00:00+01:00,97.4925,2323.28,0.0,396.785,,6.74,2071.545,1306.969361,0.0,244.015,1997.8825,,1036.442127,213.9425
2026-01-03 20:00:00+01:00,97.5375,2321.815,0.0,6.4425,,6.0425,2071.2075,1320.114215,0.0,249.4625,1996.38,,1046.427124,149.5375
2026-01-03 21:00:00+01:00,96.8675,2330.6375,0.0,59.7075,,5.415,2070.925,1216.883046,0.0,252.1275,1883.855,,1017.452623,77.5925
2026-01-03 22:00:00+01:00,101.425,2553.6325,0.46,122.12,,5.2325,2070.9425,1135.222411,0.0,250.9675,1882.655,,1179.878831,20.3475
2026-01-03 23:00:00+01:00,102.655,2657.42,0.225,21.13,1.145,5.2275,2070.315,1204.910721,0.0,245.9275,1851.3325,,1358.76825,26.355
2026-01-04 00:00:00+01:00,100.8525,2371.865,0.0,8.3975,4.89,5.315,2070.5675,976.306286,0.0,244.745,1765.7625,,1419.283981,9.1175
2026-01-04 01:00:00+01:00,99.1225,2315.54,0.0,,12.7825,6.4425,2070.2525,983.202077,0.0,244.9275,1826.1925,,1370.90047,1.38
2026-01-04 02:00:00+01:00,103.1125,2305.235,0.0,,620.065,6.63,2069.8875,998.74975,0.0,237.1975,1537.795,,1435.447924,8.71
2026-01-04 03:00:00+01:00,102.43,2325.42,0.0,,633.355,6.6125,2069.975,961.415666,0.0,231.75,1719.685,,1421.211608,24.6075
2026-01-04 04:00:00+01:00,101.5525,2307.455,0.0,,684.4775,6.4325,2069.5175,977.96193,0.0,233.6275,1714.8,,1450.325778,13.1675
2026-01-04 05:00:00+01:00,99.635,2245.2425,0.0,,679.6275,6.4125,2069.9925,1019.981759,0.0,232.085,1570.755,,1534.264559,34.5025
2026-01-04 06:00:00+01:00,94.95,2245.285,0.0,,675.0075,5.8475,2070.7775,1051.806946,0.0,226.05,1633.3425,,1500.167936,37.605
2026-01-04 07:00:00+01:00,98.16,2247.9025,0.0,,52.3475,5.7825,2071.9425,1092.013839,0.0,225.295,1461.5825,,1485.695258,6.1325
2026-01-04 08:00:00+01:00,102.515,2291.745,0.0,,5.38,5.7825,2072.4675,1100.247749,0.036,225.315,1366.6375,,1453.363507,0.495
2026-01-04 09:00:00+01:00,99.7625,2299.3175,0.0,,5.3925,5.785,2072.1975,1110.018204,291.02125,223.9075,1188.05,,1435.589615,17.98
2026-01-04 10:00:00+01:00,102.1425,2324.27,0.0,,5.6275,5.7825,2071.8075,1131.276121,1064.7665,225.63,1155.2775,,1328.226517,162.245
2026-01-04 11:00:00+01:00,98.5925,2333.2075,0.0,,5.635,4.68,2070.95,1110.505159,2062.98925,229.22,1218.275,,1168.247474,62.68
2026-01-04 12:00:00+01:00,98.2325,2409.69,0.0,,22.61,3.905,2070.2375,1113.52955,2641.29675,230.2775,1292.4575,,1057.648248,42.9725
2026-01-04 13:00:00+01:00,103.64,2558.4625,0.0,,135.8675,3.56,2070.3675,1141.507205,2695.71975,230.9425,1444.7475,,1062.877918,5.3525
2026-01-04 14:00:00+01:00,101.83,2828.4325,0.0,,90.9525,3.645,2071.1025,1172.09083,2029.002,228.06,1510.43,,982.017835,54.0875
2026-01-04 15:00:00+01:00,98.5025,3186.3125,0.0,,7.225,5.1475,2071.2,1218.383795,1142.33525,230.415,1397.71,,928.760804,110.2375
2026-01-04 16:00:00+01:00,97.3375,3889.7025,0.0,,5.6175,5.7125,2071.6225,1237.86631,195.8805,231.2675,1353.3175,,875.552465,118.875
2026-01-04 17:00:00+01:00,96.9225,4424.015,0.0,30.7475,1.8625,6.35,2071.4875,1185.099536,0.0795,233.645,1278.8475,,986.985406,179.3025
2026-01-04 18:00:00+01:00,96.8725,4554.7675,0.0,124.9475,0.4725,6.39,2071.6025,1131.498509,0.0,233.5275,1095.2075,,1144.444293,394.0725
2026-01-04 19:00:00+01:00,96.13,4591.1575,0.0,170.0425,0.1925,6.495,2071.6075,1144.7646,0.0,231.025,1054.205,,1106.196583,300.725
2026-01-04 20:00:00+01:00,97.895,4720.5075,0.0,50.625,1.105,7.485,2071.6075,1157.56857,0.0,232.7825,1069.775,,1060.342442,105.18
2026-01-04 21:00:00+01:00,96.065,4178.07,0.0,,1.73,9.3475,2072.0,1131.783473,0.0,230.965,911.405,,1118.446807,80.3775
2026-01-04 22:00:00+01:00,98.5675,4119.595,0.0,,1.525,8.08,2071.7225,1167.289539,0.0,228.5875,935.325,,1088.799052,86.2525
2026-01-04 23:00:00+01:00,102.11,3709.5575,0.0,,1.2675,8.0175,2071.57,1185.276036,0.0,228.4375,873.7925,,1148.459312,30.06
2026-01-05 00:00:00+01:00,98.9625,3495.805,0.0,,2.16,7.335,2071.66,986.507184,0.0,228.2675,801.455,,1115.036323,43.2775
2026-01-05 01:00:00+01:00,98.42,3475.24,0.0,,4.33,4.975,2073.775,975.650208,0.0,222.4975,591.465,,1085.070617,48.5125
2026-01-05 02:00:00+01:00,100.3575,3460.4125,0.0,41.6225,8.225,2.7325,2074.205,979.692856,0.0,225.6175,541.3225,,1057.005248,29.0275
2026-01-05 03:00:00+01:00,100.7025,3463.55,0.0,,421.035,2.4125,2073.38,981.299573,0.0,223.1075,702.7425,,1062.968002,1.65
2026-01-05 04:00:00+01:00,99.1675,3568.015,0.0,,264.705,2.8425,2073.0775,971.54504,0.0,221.765,666.7775,,1246.430432,0.3025
2026-01-05 05:00:00+01:00,98.635,3888.655,0.0,,240.3775,3.58,2073.1525,1020.592422,0.0,223.83,630.8925,,1355.75772,3.2575
2026-01-05 06:00:00+01:00,100.045,4252.345,0.0,,10.075,3.585,2071.78,1076.911748,0.0,225.125,809.9825,,1332.687868,34.06
2026-01-05 07:00:00+01:00,100.755,4725.2475,0.0,,4.44,4.8275,2070.1,1146.179497,0.0,225.15,1057.355,,1306.084763,52.4425
2026-01-05 08:00:00+01:00,95.8625,5153.8575,0.0,1.94,0.3775,8.44,2070.4075,1195.182398,0.417,231.44,1321.2825,,1321.494434,106.615
2026-01-05 09:00:00+01:00,99.0375,5199.7775,0.0,80.01,,8.0925,2068.4625,1183.397789,266.842,231.6025,879.6625,,1318.353221,368.0825
2026-01-05 10:00:00+01:00,100.3175,5225.34,0.0,86.5775,,5.1675,2067.995,1181.6478,599.38375,231.85,1007.7525,,1192.832935,145.965
2026-01-05 11:00:00+01:00,99.7825,5199.5975,0.0,37.5,,4.175,2068.12,1167.364844,506.8335,234.3225,806.7825,,1017.626957,171.505
2026-01-05 12:00:00+01:00,101.9425,5412.6025,0.0,99.2825,,4.19,2067.5625,1182.354745,449.329,233.355,918.425,,851.116523,108.8375
2026-01-05 13:00:00+01:00,101.36,5472.7725,0.84,134.645,,4.2125,2067.6275,1191.876846,638.87875,244.375,1044.0825,,660.226727,83.645
2026-01-05 14:00:00+01:00,97.56,5830.735,1.295,79.73,11.8625,4.9175,2067.2325,1212.996033,632.588,237.43,1163.3975,,624.011445,29.215
2026-01-05 15:00:00+01:00,96.1825,5808.5125,0.0,,144.94,5.9025,2067.9875,1259.032176,445.2575,233.855,1087.6025,,570.906705,76.9425
2026-01-05 16:00:00+01:00,96.2,5854.5875,0.705,518.615,,6.2475,2069.7125,1264.646467,79.035,237.2575,678.0125,,581.1065,40.64
2026-01-05 17:00:00+01:00,97.2575,5955.335,1.99,690.93,,6.89,2070.0475,1229.412316,0.0015,243.5375,738.135,,679.341756,256.15
2026-01-05 18:00:00+01:00,97.49,6013.8625,80.775,680.195,,6.9275,2070.145,1198.496811,0.0,243.155,1045.57,,751.01329,277.3475
2026-01-05 19:00:00+01:00,101.065,5831.975,1.375,350.425,,6.935,2070.01,1136.316027,0.0,247.06,1541.1625,,888.850328,95.865
2026-01-05 20:00:00+01:00,102.0175,5430.275,0.0,2.2125,,6.9275,2070.6075,1092.240852,0.0,246.04,1083.9275,,1007.815932,119.59
2026-01-05 21:00:00+01:00,99.8325,5365.1525,0.58,142.7,,5.765,2071.0625,1044.419585,0.0,240.6975,1063.2875,,839.652894,112.2975
2026-01-05 22:00:00+01:00,98.3,4972.7925,1.04,3.0725,,3.6,2069.91,1023.046892,0.0,241.5125,1904.685,,685.17021,54.0775
2026-01-05 23:00:00+01:00,99.3075,4218.375,0.0,2.6,,0.44,2070.445,1015.246647,0.0,243.2425,1763.83,,613.789754,107.8675
2026-01-06 00:00:00+01:00,99.97,4259.405,0.775,,27.2425,0.4675,2070.57,1058.63597,0.0,240.07,1231.5625,,555.830308,91.3625
2026-01-06 01:00:00+01:00,100.5725,4140.9275,0.0,,621.4275,0.4575,2069.9325,1048.049546,0.0,241.06,1127.105,,495.409715,1.075
2026-01-06 02:00:00+01:00,99.7925,4012.035,0.0,,619.695,0.455,2069.455,1057.875911,0.0,235.51,988.6075,,399.823902,7.9625
2026-01-06 03:00:00+01:00,99.9,3829.2125,0.0,,641.35,0.7925,2070.585,1049.436872,0.0,241.4525,839.9275,,414.291284,0.0375
2026-01-06 04:00:00+01:00,98.75,3982.2075,0.0,,637.9075,5.9,2070.6325,1027.568344,0.0,235.625,662.5175,,489.992205,17.0625
2026-01-06 05:00:00+01:00,97.3975,4417.6425,0.0,,484.1075,6.585,2069.7875,1065.211014,0.0,230.3025,704.3425,,427.711939,44.9275
2026-01-06 06:00:00+01:00,97.6625,4875.9875,0.0,50.7625,30.7725,6.6975,2070.35,1124.951855,0.0,232.8925,646.205,,368.790422,43.465
2026-01-06 07:00:00+01:00,100.1225,5300.725,0.0,,260.4875,9.21,2069.935,1189.980343,0.0,220.07,612.8725,,356.10725,19.515
2026-01-06 08:00:00+01:00,103.12,5624.44,0.845,345.705,29.7075,1.9375,2071.7175,1234.590963,0.01175,214.01,598.5175,,294.67575,104.495
2026-01-06 09:00:00+01:00,106.05,5716.25,0.73,696.055,,0.44,2073.19,1252.994791,72.70225,217.1775,480.66,,312.606337,230.28
2026-01-06 10:00:00+01:00,99.875,5793.9025,0.76,332.94,,0.465,2069.975,1264.294828,423.96475,219.4475,285.8725,,335.813247,142.5725
2026-01-06 11:00:00+01:00,97.71,5882.8675,78.585,421.3675,,0.4525,2068.915,1249.618085,1085.28075,223.8375,237.1,,319.827064,180.3975
2026-01-06 12:00:00+01:00,101.6425,5698.47,51.255,33.0575,36.6925,0.4575,2068.3125,1242.197448,1791.83425,217.9325,266.475,,305.117082,123.8975
2026-01-06 13:00:00+01:00,102.2775,5554.115,0.0,0.0175,147.4025,0.4525,2067.9,1244.688505,2127.08075,220.6425,454.2025,,267.184625,61.0675
2026-01-06 14:00:00+01:00,101.3675,5541.44,0.0,,239.5125,0.435,2067.83,1256.940408,1895.985,226.7975,576.11,,290.308716,3.6875
2026-01-06 15:00:00+01:00,100.305,5579.53,0.0,,234.3775,0.435,2068.585,1309.393152,1061.10125,219.31,768.1675,,352.191482,18.515
2026-01-06 16:00:00+01:00,100.3475,5559.2425,0.0,31.515,25.93,0.44,2070.5225,1323.981709,193.2525,223.21,596.8675,,455.012656,168.77
2026-01-06 17:00:00+01:00,99.5075,5554.9125,0.0,288.6125,,0.4375,2070.6375,1269.461926,0.004,236.5275,599.5225,,680.781723,281.9825
2026-01-06 18:00:00+01:00,98.1325,5548.5875,0.0,173.745,,1.0525,2069.7075,1217.587987,0.0,233.9825,516.325,,872.024625,231.375
2026-01-06 19:00:00+01:00,96.5625,5314.395,0.0,241.8775,,1.0725,2070.1,1191.312314,0.0,236.1,902.315,,989.110983,101.115
2026-01-06 20:00:00+01:00,97.4575,5280.9525,0.0,15.4925,,1.07,2069.7675,1032.728524,0.0,237.1025,1169.07,,1260.282458,28.44
2026-01-06 21:00:00+01:00,97.4875,4934.89,0.0,85.115,,1.0675,2069.2975,963.842301,0.0,236.415,1530.8125,,1487.728355,227.0375
2026-01-06 22:00:00+01:00,96.705,4899.645,0.0,61.44,,0.4325,2068.825,978.120364,0.0,234.4175,1757.3175,,1629.109664,126.8325
2026-01-06 23:00:00+01:00,97.55,4310.7525,0.0,,38.4025,0.43,2068.63,1049.036206,0.0,234.81,2045.03,,1751.028349,33.5375
2026-01-07 00:00:00+01:00,99.005,3798.0025,0.0,,79.0,0.42,2069.6725,1120.099718,0.0,241.625,2139.995,,1889.658264,21.4525
2026-01-07 01:00:00+01:00,98.7625,3680.9975,0.0,,85.325,0.44,2069.4925,1101.060764,0.0,236.62,2159.3375,,2059.556097,57.2075
2026-01-07 02:00:00+01:00,98.8975,3540.555,0.0,,637.5175,0.435,2069.2575,1093.588327,0.0,238.66,2170.1725,,2224.710459,52.5625
2026-01-07 03:00:00+01:00,97.78,3513.3375,0.0,,682.995,0.43,2069.1675,1086.007871,0.0,236.2625,2164.875,,2256.480974,2.05
2026-01-07 04:00:00+01:00,96.7175,3557.855,0.0,,637.9325,0.43,2068.965,1073.568568,0.0,236.8125,2169.995,,2351.020256,0.0125
2026-01-07 05:00:00+01:00,98.155,3619.685,0.0,,632.71,0.4225,2068.1475,1111.563949,0.0,236.805,2147.9675,,2456.556653,6.125
2026-01-07 06:00:00+01:00,99.9125,4013.165,0.0,,87.68,0.44,2067.6325,1174.640447,0.0,231.395,2159.735,,2393.029202,17.125
2026-01-07 07:00:00+01:00,101.1875,4467.3775,0.0,,39.3775,0.435,2068.22,1210.989066,0.0,228.5075,2167.205,,2370.194189,38.4225
2026-01-07 08:00:00+01:00,103.545,4765.92,0.0,0.4525,27.82,0.44,2068.7375,1250.865485,0.56375,225.65,2089.4675,,2418.691215,40.0175
2026-01-07 09:00:00+01:00,100.9225,4864.5825,0.0,1.81,,0.44,2066.515,1286.865798,32.808,227.555,1756.7025,,2423.403532,50.045
2026-01-07 10:00:00+01:00,98.5225,4872.1425,0.0,1.81,,0.44,2067.355,1290.37812,126.63725,227.35,1788.9675,,2381.74242,55.3575
2026-01-07 11:00:00+01:00,100.6725,4822.9725,0.0,2.19,,0.44,2068.95,1294.344383,298.88125,224.4625,1871.5225,,2329.764634,106.855
2026-01-07 12:00:00+01:00,99.2825,4486.97,0.0,1.9925,,0.44,2072.5225,1309.45356,446.945,224.61,1913.135,,2254.240985,16.9425
2026-01-07 13:00:00+01:00,102.665,4478.1375,0.0,2.525,,0.44,2072.5275,1321.186386,450.213,228.9075,1929.9675,,2208.612948,28.305
2026-01-07 14:00:00+01:00,101.74,4558.055,0.0,4.2525,,0.44,2069.9325,1316.100507,389.951,227.705,2022.1625,,2086.925137,61.74
2026-01-07 15:00:00+01:00,100.4075,4738.5775,0.0,4.12,,0.44,2069.7725,1333.533579,210.74025,226.77,1971.1275,,1991.306668,2.9275
2026-01-07 16:00:00+01:00,99.2775,4858.2275,0.0,25.295,,0.4325,2064.655,1366.254185,25.46175,229.6975,1979.69,,1854.48069,45.36
2026-01-07 17:00:00+01:00,101.53,4652.4325,0.0,219.6925,,0.435,2070.0775,1351.169141,0.0,230.3375,2117.41,,1750.011643,74.4475
2026-01-07 18:00:00+01:00,102.1775,4778.875,0.0,161.315,,1.055,2070.245,1340.240253,0.0,232.4275,2153.7725,,1740.31486,274.2475
2026-01-07 19:00:00+01:00,98.2,4836.73,0.0,176.02,,1.09,2070.2825,1343.918059,0.0,232.1225,2128.9725,,1691.816881,245.285
2026-01-07 20:00:00+01:00,100.4825,4707.9325,0.0,4.8475,,1.0925,2070.58,1307.738989,0.0,234.745,2104.575,,1727.588828,93.84
2026-01-07 21:00:00+01:00,100.7175,4704.485,0.0,1.5075,,1.075,2071.7525,1261.029833,0.0,232.58,2145.47,,1701.288998,1.7075
