,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Wind Onshore,Solar
2025-03-06 13:00:00+01:00,0.0,0.44,1401.44,607.14,1.04,341.95,5.33
2025-03-06 14:00:00+01:00,0.0,0.44,1402.69,683.53,1.0,293.21,3.35
2025-03-06 15:00:00+01:00,0.0,0.44,1411.17,749.31,1.02,249.04,1.72
2025-03-06 16:00:00+01:00,0.0,0.44,1419.83,810.17,1.43,204.04,0.5
2025-03-06 17:00:00+01:00,0.0,0.44,1436.51,949.37,1.65,146.56,0.0
2025-03-06 18:00:00+01:00,0.0,0.44,1435.05,960.45,1.74,134.42,0.0
2025-03-06 19:00:00+01:00,0.0,0.44,1443.5,972.94,2.22,133.76,0.0
2025-03-06 20:00:00+01:00,0.0,0.44,1451.43,935.01,2.35,114.86,0.0
2025-03-06 21:00:00+01:00,0.0,0.44,1458.82,857.39,3.31,110.18,0.0
2025-03-06 22:00:00+01:00,0.0,0.44,1459.2,721.94,2.72,181.02,0.0
2025-03-06 23:00:00+01:00,0.0,0.44,1458.38,728.51,2.36,263.55,0.0
2025-03-07 00:00:00+01:00,0.0,0.44,1483.24,748.11,1.45,313.24,0.0
2025-03-07 01:00:00+01:00,0.0,0.44,1478.87,716.62,1.47,322.42,0.0
2025-03-07 02:00:00+01:00,0.0,0.44,1474.15,655.16,1.85,305.01,0.0
2025-03-07 03:00:00+01:00,0.0,0.44,1473.89,661.25,2.71,276.97,0.0
2025-03-07 04:00:00+01:00,0.0,0.44,1476.79,693.59,2.23,304.28,0.0
2025-03-07 05:00:00+01:00,0.0,0.44,1481.43,822.49,2.28,338.79,0.0
2025-03-07 06:00:00+01:00,0.0,0.44,1484.99,899.83,3.09,332.16,0.0
2025-03-07 07:00:00+01:00,0.0,0.44,1488.0,984.96,2.73,325.02,0.0
2025-03-07 08:00:00+01:00,0.0,0.44,1462.69,954.16,2.75,295.9,1.43
2025-03-07 09:00:00+01:00,0.0,0.44,1456.57,917.56,3.49,281.27,3.98
2025-03-07 10:00:00+01:00,0.0,0.44,1466.27,893.35,3.76,226.4,3.45
2025-03-07 11:00:00+01:00,0.0,0.44,1479.73,759.99,3.64,243.86,4.25
2025-03-07 12:00:00+01:00,0.0,0.44,1494.71,692.12,2.87,273.59,4.34
2025-03-07 13:00:00+01:00,0.0,0.44,1490.03,635.66,3.12,300.63,4.39
2025-03-07 14:00:00+01:00,0.0,0.44,1504.66,783.53,2.89,342.46,3.18
2025-03-07 15:00:00+01:00,0.0,0.44,1512.5,792.35,2.33,343.51,2.24
2025-03-07 16:00:00+01:00,0.0,0.44,1517.08,763.41,1.96,319.78,0.84
2025-03-07 17:00:00+01:00,0.0,0.44,1520.82,757.93,1.81,308.82,0.0
2025-03-07 18:00:00+01:00,0.0,0.44,1526.81,832.0,1.9,280.99,0.0
2025-03-07 19:00:00+01:00,0.0,0.44,1521.84,771.96,2.11,277.43,0.0
2025-03-07 20:00:00+01:00,0.0,0.44,1528.14,797.12,2.58,220.36,0.0
2025-03-07 21:00:00+01:00,0.0,0.44,1529.48,816.31,2.8,187.73,0.0
2025-03-07 22:00:00+01:00,0.0,0.44,1524.78,756.03,2.94,171.1,0.0
2025-03-07 23:00:00+01:00,0.0,0.44,1512.34,762.08,2.99,106.48,0.0
2025-03-08 00:00:00+01:00,0.0,0.44,1514.81,767.88,3.34,131.82,0.0
2025-03-08 01:00:00+01:00,0.0,0.44,1517.19,780.61,2.95,139.48,0.0
2025-03-08 02:00:00+01:00,0.0,0.44,1516.44,753.31,4.19,128.85,0.0
2025-03-08 03:00:00+01:00,0.0,0.44,1517.04,762.25,4.67,156.82,0.0
2025-03-08 04:00:00+01:00,0.0,0.44,1515.5,760.1,3.88,164.91,0.0
2025-03-08 05:00:00+01:00,0.0,0.44,1509.48,785.12,4.28,182.96,0.0
2025-03-08 06:00:00+01:00,0.0,0.44,1519.04,849.18,4.88,144.04,0.0
2025-03-08 07:00:00+01:00,0.0,0.44,1526.28,952.83,5.9,70.87,0.0
2025-03-08 08:00:00+01:00,0.0,0.44,1526.78,1012.41,5.99,43.15,0.92
2025-03-08 09:00:00+01:00,0.0,0.44,1525.32,1029.22,5.32,18.18,2.68
2025-03-08 10:00:00+01:00,0.0,0.44,1524.08,888.18,4.81,5.17,3.75
2025-03-08 11:00:00+01:00,0.0,0.44,1527.9,839.38,7.18,4.89,4.42
2025-03-08 12:00:00+01:00,0.0,0.44,1516.33,798.21,6.96,0.0,4.37
2025-03-08 13:00:00+01:00,0.0,0.44,1514.95,831.83,6.78,0.0,3.88
2025-03-08 14:00:00+01:00,0.0,0.44,1518.6,876.37,7.04,0.4,3.26
2025-03-08 15:00:00+01:00,0.0,0.44,1527.25,954.23,7.2,3.0,2.08
2025-03-08 16:00:00+01:00,0.0,0.44,1530.72,951.82,7.18,0.49,0.66
2025-03-08 17:00:00+01:00,0.0,0.44,1529.69,1016.84,7.22,1.14,0.0
2025-03-08 18:00:00+01:00,0.0,0.44,1523.59,1020.95,7.22,0.0,0.0
2025-03-08 19:00:00+01:00,0.0,0.44,1523.21,1025.56,7.24,0.02,0.0
2025-03-08 20:00:00+01:00,0.0,0.44,1522.3,1025.98,7.15,4.81,0.0
2025-03-08 21:00:00+01:00,0.0,0.44,1520.99,1027.17,7.21,5.12,0.0
2025-03-08 22:00:00+01:00,0.0,0.44,1515.42,989.54,7.35,4.68,0.0
2025-03-08 23:00:00+01:00,0.0,0.44,1510.69,969.13,7.07,18.17,0.0
2025-03-09 00:00:00+01:00,0.0,0.44,1512.83,985.48,6.98,23.72,0.0
2025-03-09 01:00:00+01:00,0.0,0.44,1509.46,955.43,6.69,32.45,0.0
2025-03-09 02:00:00+01:00,0.0,0.44,1505.79,958.86,6.44,57.64,0.0
2025-03-09 03:00:00+01:00,0.0,0.44,1507.18,949.69,6.88,71.38,0.0
2025-03-09 04:00:00+01:00,0.0,0.44,1506.25,969.34,5.84,132.3,0.0
2025-03-09 05:00:00+01:00,0.0,0.44,1501.92,975.24,5.9,178.06,0.0
2025-03-09 06:00:00+01:00,0.0,0.44,1499.98,936.29,5.87,208.36,0.0
